time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
280230,103.0,214.0,0.05,0.09,50.0,0.39,45,95,90,0
280240,25.0,63.0,0.03,0.04,100.0,0.39,54,94,90,0
280250,53.0,112.0,0.03,0.03,100.0,0.3,50,94,90,0
280260,85.0,189.0,0.14,0.17,50.0,0.39,50,94,88,0
280270,38.0,92.0,0.04,0.04,100.0,0.3,60,95,88,0
280280,92.0,92.0,0.02,0.02,100.0,0.49,57,95,88,0
280290,40.0,84.0,0.05,0.05,50.0,0.59,45,95,88,0
280300,52.0,185.0,0.07,0.09,50.0,0.59,50,95,88,0
280310,55.0,98.0,0.08,0.1,50.0,0.39,83,94,88,0
280320,34.0,62.0,0.04,0.04,50.0,0.39,81,93,91,0
280330,37.0,66.0,0.03,0.03,50.0,0.3,82,94,91,0
280340,10.0,18.0,0.02,0.06,50.0,0.59,53,93,91,0
280350,96.0,196.0,0.02,0.0,50.0,0.49,48,93,91,0
280360,1.0,47.0,0.03,0.03,100.0,0.3,76,93,91,0
280370,87.0,92.0,0.03,0.03,100.0,0.59,50,93,91,0
280380,97.0,119.0,0.03,0.04,50.0,0.39,45,94,100,0
280390,89.0,201.0,0.47,0.65,50.0,0.69,46,95,100,0
280400,93.0,101.0,0.06,0.07,50.0,0.39,42,95,100,0
280410,82.0,165.0,0.68,0.9,50.0,0.79,41,96,100,0
280420,82.0,165.0,0.68,0.9,50.0,0.79,45,98,100,0
280430,82.0,165.0,0.68,0.9,50.0,0.79,48,98,100,0
280440,66.0,99.0,0.05,0.07,50.0,0.3,64,97,95,0
280450,55.0,60.0,0.02,0.03,50.0,0.2,75,96,95,0
280460,125.0,639.0,0.37,0.47,50.0,0.59,69,96,95,0
280470,7.0,20.0,0.05,0.06,50.0,0.59,77,97,95,0
280480,74.0,101.0,0.05,0.06,50.0,0.59,48,96,95,0
280490,72.0,195.0,0.06,0.08,50.0,0.59,47,96,95,0
280500,19.0,59.0,0.03,0.04,50.0,0.59,49,96,83,0
280510,82.0,155.0,0.12,0.14,100.0,0.49,53,96,83,0
280520,102.0,144.0,0.06,0.07,50.0,0.39,48,96,83,0
280530,48.0,175.0,0.12,0.21,50.0,0.59,52,96,83,0
280540,262.0,863.0,1.12,1.74,50.0,0.59,50,97,83,0
280550,262.0,863.0,1.12,1.74,50.0,0.59,61,97,83,0
280560,63.0,117.0,0.11,0.16,100.0,0.3,50,97,94,0
280570,41.0,52.0,0.03,0.03,100.0,0.3,49,98,94,0
280580,34.0,60.0,0.03,0.03,100.0,0.3,68,96,94,0
280590,78.0,236.0,0.04,0.04,50.0,0.39,47,96,94,0
280600,33.0,61.0,0.02,0.02,50.0,0.2,53,95,94,0
280610,67.0,99.0,0.06,0.11,100.0,0.3,71,96,94,0
280620,84.0,99.0,0.08,0.08,100.0,0.39,79,96,101,0
280630,73.0,191.0,0.12,0.21,50.0,0.59,83,93,101,0
280640,19.0,267.0,3.96,4.19,50.0,0.39,78,92,101,0
280650,141.0,751.0,0.95,1.42,100.0,0.3,51,90,101,0
280660,85.0,198.0,0.61,0.82,50.0,0.69,30,90,101,0
280670,85.0,198.0,0.61,0.82,50.0,0.69,30,89,101,0
280680,8.0,100.0,0.02,0.03,50.0,0.2,28,89,85,0
280690,53.0,473.0,0.09,0.21,50.0,0.39,34,90,85,0
280700,53.0,473.0,0.09,0.21,50.0,0.39,28,89,85,0
280710,75.0,83.0,0.03,0.03,50.0,0.39,64,89,85,0
280720,53.0,91.0,0.03,0.04,100.0,0.3,60,91,85,0
280730,87.0,189.0,0.19,0.32,50.0,0.39,46,92,85,0
280740,93.0,119.0,0.1,0.11,100.0,0.49,52,94,101,0
280750,94.0,192.0,0.38,0.5,50.0,0.59,52,94,101,0
280760,50.0,96.0,0.03,0.03,100.0,0.3,54,96,101,0
280770,78.0,126.0,0.11,0.14,100.0,0.3,65,96,101,0
280780,93.0,196.0,0.15,0.21,50.0,0.59,58,96,101,0
280790,90.0,160.0,0.06,0.08,50.0,0.59,58,95,101,0
280800,90.0,186.0,0.09,0.13,50.0,0.59,52,95,92,0
280810,93.0,169.0,0.08,0.11,100.0,0.3,62,94,92,0
280820,101.0,196.0,0.21,0.35,50.0,0.49,70,93,92,0
280830,75.0,90.0,0.02,0.02,100.0,0.49,51,93,92,0
280840,32.0,53.0,0.03,0.04,50.0,0.59,54,95,92,0
280850,130.0,360.0,0.3,0.38,100.0,0.79,54,94,92,0
280860,61.0,83.0,0.03,0.03,50.0,0.59,71,93,101,0
280870,3.0,54.0,0.02,0.02,50.0,0.3,76,94,101,0
280880,86.0,173.0,0.12,0.18,50.0,0.49,72,94,101,0
280890,40.0,82.0,0.04,0.04,50.0,0.59,72,93,101,0
280900,61.0,131.0,0.05,0.06,100.0,0.3,77,94,101,0
280910,52.0,133.0,0.04,0.06,100.0,0.3,69,94,101,0
280920,47.0,83.0,0.03,0.04,100.0,0.3,73,94,88,0
280930,89.0,100.0,0.02,0.03,100.0,0.39,75,95,88,0
280940,58.0,145.0,0.22,0.24,50.0,0.39,72,94,88,0
280950,81.0,232.0,0.17,0.18,50.0,0.59,52,92,88,0
280960,156.0,306.0,0.15,0.21,100.0,0.39,51,92,88,0
280970,51.0,85.0,0.03,0.04,50.0,0.39,54,93,88,0
280980,89.0,183.0,0.12,0.21,50.0,0.39,56,93,101,0
280990,93.0,115.0,0.02,0.02,100.0,0.39,54,92,101,0
281000,82.0,195.0,0.2,0.33,50.0,0.39,51,93,101,0
281010,80.0,180.0,0.24,0.34,50.0,0.69,64,92,101,0
281020,38.0,118.0,0.05,0.05,50.0,0.59,73,93,101,0
281030,29.0,256.0,0.04,0.05,50.0,0.59,82,93,101,0
281040,79.0,201.0,0.23,0.52,50.0,0.59,83,93,94,0
281050,34.0,307.0,0.04,0.05,50.0,0.59,80,94,94,0
281060,2.0,15.0,0.03,0.03,100.0,0.35,84,94,94,0
281070,78.0,130.0,0.47,0.64,50.0,0.59,84,93,94,0
281080,99.0,480.0,0.14,0.22,50.0,0.39,81,94,94,0
281090,71.0,150.0,0.06,0.07,50.0,0.39,78,95,94,0
281100,3.0,79.0,0.03,0.03,100.0,0.59,79,95,98,0
281110,63.0,106.0,0.06,0.07,100.0,0.3,80,96,98,0
281120,47.0,136.0,0.05,0.05,50.0,0.59,76,95,98,0
281130,19.0,57.0,0.03,0.04,50.0,0.59,63,95,98,0
281140,24.0,90.0,0.04,0.04,50.0,0.59,57,95,98,0
281150,93.0,153.0,0.08,0.11,50.0,0.39,58,96,98,0
281160,89.0,174.0,0.32,0.52,50.0,0.49,54,95,90,0
281170,83.0,99.0,0.04,0.05,100.0,0.23,57,95,90,0
281180,4.0,43.0,0.08,0.08,50.0,0.2,55,95,90,0
281190,15.0,40.0,0.02,0.02,100.0,0.2,56,95,90,0
281200,30.0,31.0,0.03,0.03,100.0,0.2,65,95,90,0
281220,75.0,136.0,0.09,0.12,100.0,0.49,78,96,89,0
281230,51.0,126.0,0.05,0.05,50.0,0.59,81,96,89,0
281240,9.0,102.0,0.06,0.11,50.0,0.39,78,96,89,0
281250,23.0,91.0,0.05,0.08,50.0,0.49,81,96,89,0
281260,94.0,189.0,0.28,0.4,50.0,0.59,82,97,89,0
281270,60.0,697.0,0.17,0.35,50.0,0.39,82,96,89,0
281280,90.0,183.0,0.18,0.3,50.0,0.49,79,96,93,0
281290,77.0,106.0,0.11,0.12,50.0,0.39,78,97,93,0
281300,29.0,60.0,0.03,0.04,50.0,0.59,64,97,93,0
281310,46.0,99.0,0.04,0.05,50.0,0.39,75,97,93,0
281320,20.0,98.0,0.05,0.07,50.0,0.59,75,97,93,0
281330,32.0,84.0,0.0,0.0,50.0,0.59,60,97,93,0
281340,58.0,99.0,0.03,0.04,100.0,0.3,53,98,90,0
281350,32.0,60.0,0.03,0.0,50.0,0.59,55,97,90,0
281360,78.0,156.0,0.05,0.05,50.0,0.39,80,97,90,0
281370,90.0,100.0,0.05,0.05,50.0,0.59,56,95,90,0
281380,91.0,101.0,0.04,0.04,50.0,0.39,47,95,90,0
281390,73.0,99.0,0.05,0.07,100.0,0.3,49,94,90,0
281400,82.0,101.0,0.03,0.03,50.0,0.59,56,95,91,0
281410,1.0,46.0,0.04,0.04,50.0,0.59,66,94,91,0
281420,57.0,100.0,0.07,0.08,50.0,0.39,56,93,91,0
281430,21.0,101.0,0.05,0.06,50.0,0.59,53,92,91,0
281440,1.0,40.0,0.03,0.03,50.0,0.59,63,92,91,0
281450,136.0,603.0,0.15,0.22,50.0,0.49,68,92,91,0
281460,81.0,507.0,0.11,0.15,50.0,0.39,56,92,94,0
281470,4.0,150.0,0.04,0.05,50.0,0.59,52,92,94,0
281480,91.0,118.0,0.06,0.06,50.0,0.39,77,92,94,0
281490,91.0,118.0,0.06,0.06,50.0,0.39,79,92,94,0
281500,31.0,75.0,0.03,0.04,50.0,0.59,75,91,94,0
281510,27.0,130.0,0.03,0.04,50.0,0.59,43,90,94,0
281520,72.0,106.0,0.05,0.07,100.0,0.3,40,90,87,0
281530,56.0,96.0,0.04,0.04,50.0,0.39,44,90,87,0
281540,56.0,96.0,0.04,0.04,50.0,0.39,42,89,87,0
281550,37.0,60.0,0.04,0.0,50.0,0.59,40,89,87,0
281560,64.0,180.0,0.06,0.09,50.0,0.59,43,89,87,0
281570,64.0,180.0,0.06,0.09,50.0,0.59,74,89,87,0
281580,31.0,166.0,0.06,0.19,100.0,0.49,70,88,89,0
281590,31.0,166.0,0.06,0.19,100.0,0.49,45,88,89,0
281600,41.0,69.0,0.04,0.05,50.0,0.59,34,88,89,0
281620,51.0,170.0,0.03,0.03,100.0,0.3,62,88,89,0
281630,170.0,665.0,0.08,0.12,50.0,0.3,71,88,89,0
281640,58.0,81.0,0.02,0.02,100.0,0.39,37,88,77,0
281650,167.0,614.0,0.39,0.57,50.0,0.39,32,88,77,0
281660,167.0,614.0,0.39,0.57,50.0,0.39,33,88,77,0
281670,2.0,13.0,0.08,0.14,50.0,0.49,64,89,77,0
281680,16.0,40.0,0.56,0.83,100.0,0.49,70,88,77,0
281690,99.0,195.0,0.05,0.06,100.0,0.3,72,89,77,0
281700,7.0,145.0,0.08,0.1,100.0,0.3,30,88,77,0
281710,81.0,81.0,0.02,0.02,50.0,0.2,30,88,77,0
281720,26.0,42.0,0.03,0.03,100.0,0.3,33,88,77,0
281730,104.0,180.0,0.06,0.06,100.0,0.3,35,89,77,0
281740,90.0,99.0,0.03,0.04,50.0,0.39,38,89,77,0
281750,103.0,145.0,0.05,0.06,100.0,0.3,38,90,77,0
281760,61.0,133.0,0.05,0.05,100.0,0.3,37,88,83,0
281770,45.0,106.0,0.04,0.04,100.0,0.3,39,88,83,0
281780,20.0,136.0,0.04,0.05,50.0,0.39,64,87,83,0
281790,92.0,140.0,0.12,0.13,50.0,0.39,65,87,83,0
281800,93.0,121.0,0.19,0.21,50.0,0.59,63,88,83,0
281810,43.0,71.0,0.04,0.04,100.0,0.3,29,88,83,0
281820,65.0,77.0,0.05,0.05,100.0,0.3,32,88,82,0
281830,61.0,198.0,0.12,0.22,50.0,0.59,45,88,82,0
281840,0.0,4.0,0.02,0.02,30.0,0.05,72,88,82,0
281850,107.0,192.0,0.13,0.22,50.0,0.39,65,87,82,0
281860,36.0,110.0,0.05,0.05,50.0,0.3,52,88,82,0
281870,68.0,75.0,0.04,0.04,100.0,0.3,30,87,82,0
281880,115.0,198.0,0.31,0.44,50.0,0.49,37,87,90,0
281890,93.0,198.0,0.16,0.24,50.0,0.59,42,88,90,0
281900,93.0,198.0,0.16,0.24,50.0,0.59,40,88,90,0
281910,93.0,198.0,0.16,0.24,50.0,0.59,48,88,90,0
281920,95.0,108.0,0.08,0.13,50.0,0.39,46,88,90,0
281930,38.0,65.0,0.03,0.03,100.0,0.3,33,88,90,0
281940,3.0,24.0,0.03,0.05,50.0,1.47,34,87,93,0
281950,72.0,72.0,0.02,0.02,100.0,0.2,41,88,93,0
281960,50.0,136.0,0.03,0.04,100.0,0.3,33,88,93,0
281970,84.0,84.0,0.02,0.02,100.0,0.49,42,88,93,0
281980,62.0,89.0,0.0,0.0,100.0,0.3,54,88,93,0
281990,107.0,166.0,0.41,0.67,50.0,0.59,40,88,93,0
282000,107.0,166.0,0.41,0.67,50.0,0.59,43,89,83,0
282010,90.0,90.0,0.02,0.02,50.0,0.2,69,89,83,0
282020,1.0,53.0,0.42,0.58,50.0,1.76,44,89,83,0
282030,20.0,542.0,0.65,1.12,50.0,0.79,34,89,83,0
282040,58.0,83.0,0.03,0.03,100.0,0.3,46,89,83,0
282050,97.0,198.0,0.27,0.39,50.0,0.39,52,90,83,0
282060,47.0,128.0,0.04,0.06,50.0,0.59,70,90,88,0
282070,86.0,133.0,0.05,0.06,100.0,0.59,53,90,88,0
282080,87.0,200.0,0.3,0.49,50.0,0.69,51,90,88,0
282090,87.0,200.0,0.3,0.49,50.0,0.69,30,89,88,0
282100,144.0,669.0,0.28,0.36,50.0,0.39,26,89,88,0
282110,97.0,108.0,0.04,0.04,50.0,0.39,27,88,88,0
282120,96.0,166.0,0.1,0.12,50.0,0.39,31,89,82,0
282130,82.0,198.0,0.36,0.61,50.0,0.59,38,89,82,0
282140,109.0,199.0,0.19,0.3,50.0,0.39,73,89,82,0
282150,92.0,100.0,0.06,0.06,50.0,0.39,80,88,82,0
282160,90.0,171.0,0.04,0.05,100.0,0.49,51,88,82,0
282170,37.0,52.0,0.05,0.06,100.0,0.49,31,89,82,0
282180,79.0,454.0,0.7,0.87,100.0,0.79,31,89,91,0
282190,58.0,65.0,0.02,0.03,50.0,0.39,36,89,91,0
282200,46.0,48.0,0.03,0.03,100.0,0.39,33,89,91,0
282210,80.0,265.0,0.03,0.04,50.0,0.39,32,89,91,0
282220,96.0,194.0,0.41,0.63,50.0,0.59,35,90,91,0
282230,88.0,162.0,0.17,0.28,50.0,0.39,72,89,91,0
282240,122.0,662.0,0.37,0.55,50.0,0.59,79,89,81,0
282250,76.0,628.0,0.14,0.19,100.0,0.3,81,89,81,0
282260,113.0,183.0,0.21,0.32,50.0,0.49,76,90,81,0
282270,77.0,218.0,0.42,0.67,50.0,0.59,46,89,81,0
282280,19.0,137.0,0.06,0.09,50.0,0.59,27,89,81,0
282290,40.0,444.0,0.17,0.54,50.0,0.39,25,89,81,0
282300,92.0,244.0,0.34,0.5,50.0,0.59,25,89,85,0
282310,40.0,116.0,0.04,0.04,50.0,0.39,31,89,85,0
282320,83.0,184.0,0.68,0.85,50.0,0.79,33,90,85,0
282330,68.0,192.0,0.71,0.85,50.0,0.79,36,90,85,0
282340,87.0,100.0,0.05,0.05,50.0,0.39,40,91,85,0
282350,77.0,368.0,0.63,0.76,100.0,0.3,54,92,85,0
282360,7.0,88.0,0.06,0.07,100.0,0.39,73,93,90,0
282370,7.0,88.0,0.06,0.07,100.0,0.39,80,93,90,0
282380,76.0,184.0,0.58,0.72,100.0,0.39,71,92,90,0
282390,88.0,90.0,0.0,0.0,100.0,0.59,75,91,90,0
282400,87.0,98.0,0.0,0.0,100.0,0.59,80,91,90,0
282410,108.0,802.0,0.57,0.74,50.0,0.79,54,91,90,0
282420,41.0,65.0,0.03,0.03,100.0,0.3,49,92,85,0
282430,17.0,365.0,0.85,0.94,50.0,0.39,48,91,85,0
282440,8.0,16.0,0.04,0.05,100.0,0.49,52,91,85,0
282450,11.0,159.0,1.62,1.68,50.0,0.39,52,92,85,0
282460,0.0,28.0,0.02,0.02,30.0,0.05,46,91,85,0
282480,3.0,8.0,0.09,0.11,50.0,0.59,47,91,85,0
282490,5.0,15.0,0.08,0.1,50.0,0.39,61,91,85,0
282500,27.0,65.0,0.03,0.03,50.0,0.59,78,93,85,0
282510,4.0,19.0,0.05,0.08,50.0,0.59,78,93,85,0
282520,80.0,118.0,0.08,0.09,50.0,0.3,76,94,85,0
282530,29.0,58.0,0.03,0.03,100.0,0.3,75,94,85,0
282540,7.0,16.0,0.06,0.0,50.0,0.39,73,94,84,0
282550,19.0,140.0,0.03,0.04,100.0,0.3,79,94,84,0
282560,37.0,80.0,0.03,0.03,100.0,0.3,76,94,84,0
282570,53.0,116.0,0.05,0.05,100.0,0.3,69,94,84,0
282580,11.0,113.0,1.0,1.26,100.0,0.59,70,94,84,0
282590,42.0,611.0,0.13,0.19,50.0,0.59,74,94,84,0
282600,58.0,92.0,0.04,0.04,100.0,0.3,79,95,77,0
282610,85.0,185.0,0.21,0.33,50.0,0.49,78,95,77,0
282620,59.0,80.0,0.04,0.04,100.0,0.3,79,96,77,0
282630,4.0,10.0,0.0,0.0,50.0,0.59,81,97,77,0
282640,1.0,7.0,0.02,0.02,10.0,0.05,76,98,77,0
282650,0.0,11.0,0.07,0.0,50.0,0.39,78,96,77,0
282660,19.0,75.0,0.03,0.04,50.0,0.39,81,97,81,0
282670,57.0,87.0,0.05,0.05,100.0,0.2,79,97,81,0
282680,46.0,100.0,0.08,0.09,50.0,0.39,76,97,81,0
282690,57.0,92.0,0.03,0.04,100.0,0.3,77,97,81,0
282700,42.0,92.0,0.03,0.04,100.0,0.2,79,97,81,0
282710,48.0,50.0,0.02,0.03,50.0,0.2,81,97,81,0
282720,4.0,27.0,0.1,0.11,50.0,0.59,83,97,89,0
282730,9.0,71.0,0.03,0.04,100.0,0.39,79,96,89,0
282740,31.0,200.0,0.07,0.1,50.0,0.39,76,96,89,0
282750,13.0,100.0,0.04,0.04,50.0,0.2,80,95,89,0
282760,1.0,5.0,0.09,0.1,100.0,0.49,78,95,89,0
282770,76.0,91.0,0.0,0.0,100.0,0.3,82,95,89,0
282780,5.0,16.0,0.06,0.0,50.0,0.59,79,94,85,0
282790,65.0,267.0,0.16,0.18,50.0,0.59,77,95,85,0
282800,5.0,16.0,0.06,0.07,50.0,0.59,75,96,85,0
282810,79.0,185.0,0.22,0.34,50.0,0.69,75,97,85,0
282820,33.0,100.0,0.08,0.08,100.0,0.49,74,95,85,0
282830,2.0,45.0,0.08,0.0,50.0,0.59,77,96,85,0
282840,4.0,68.0,0.06,0.09,100.0,0.49,79,96,79,0
282850,22.0,52.0,0.03,0.03,100.0,0.39,81,97,79,0
282860,0.0,25.0,0.03,0.0,50.0,0.39,80,97,79,0
282870,52.0,104.0,0.06,0.06,50.0,0.39,84,96,79,0
282880,29.0,48.0,0.03,0.04,100.0,0.3,84,97,79,0
282890,21.0,52.0,0.05,0.05,50.0,0.59,81,97,79,0
282900,42.0,67.0,0.04,0.04,100.0,0.3,81,97,81,0
282910,5.0,11.0,0.07,0.07,50.0,0.59,83,97,81,0
282920,41.0,68.0,0.04,0.04,100.0,0.3,83,97,81,0
282930,64.0,220.0,0.94,1.4,50.0,0.49,84,97,81,0
282940,63.0,112.0,0.06,0.09,100.0,0.3,83,97,81,0
282950,81.0,100.0,0.04,0.05,50.0,0.39,82,97,81,0
282960,81.0,260.0,0.31,0.32,50.0,0.59,83,97,84,0
282970,23.0,85.0,0.03,0.03,100.0,0.3,82,98,84,0
282980,80.0,295.0,0.23,0.39,50.0,0.59,82,97,84,0
282990,16.0,26.0,0.02,0.03,100.0,0.2,82,97,84,0
283000,20.0,67.0,0.04,0.05,50.0,0.59,81,96,84,0
283010,72.0,192.0,0.42,0.72,50.0,0.69,79,95,84,0
283020,2.0,8.0,0.04,0.0,50.0,0.59,76,96,80,0
283030,51.0,181.0,0.38,0.38,50.0,0.59,78,96,80,0
283040,2.0,38.0,0.03,0.03,50.0,0.3,79,96,80,0
283050,0.0,25.0,0.07,0.08,50.0,0.39,80,96,80,0
283060,67.0,122.0,0.06,0.09,100.0,0.3,79,96,80,0
283070,56.0,171.0,0.36,0.76,50.0,0.79,78,97,80,0
283080,44.0,44.0,0.03,0.0,100.0,0.39,77,97,82,0
283090,80.0,100.0,0.2,0.0,100.0,0.39,78,98,82,0
283100,21.0,87.0,0.03,0.03,100.0,0.59,75,97,82,0
283110,72.0,120.0,0.1,0.14,50.0,0.59,74,98,82,0
283120,72.0,120.0,0.1,0.14,50.0,0.59,74,98,82,0
283130,106.0,195.0,0.26,0.39,50.0,0.49,74,97,82,0
283140,65.0,148.0,0.15,0.18,50.0,0.39,75,96,80,0
283150,13.0,93.0,0.04,0.05,50.0,0.59,76,97,80,0
283160,3.0,200.0,0.14,0.15,50.0,0.59,75,96,80,0
283170,3.0,200.0,0.14,0.15,50.0,0.59,73,96,80,0
283180,16.0,93.0,0.04,0.05,50.0,0.59,72,96,80,0
283190,16.0,93.0,0.04,0.05,50.0,0.59,73,94,80,0
283200,3.0,76.0,1.17,1.23,100.0,0.59,70,94,78,0
283210,90.0,163.0,0.45,0.69,50.0,0.49,78,94,78,0
283220,68.0,379.0,0.17,0.44,50.0,0.49,80,92,78,0
283230,66.0,138.0,0.28,0.38,200.0,0.59,82,92,78,0
283240,66.0,138.0,0.28,0.38,200.0,0.59,82,92,78,0
283250,70.0,162.0,0.04,0.04,50.0,0.3,80,91,78,0
283260,89.0,168.0,0.26,0.26,100.0,0.49,81,92,82,0
283270,14.0,85.0,0.04,0.04,50.0,0.39,78,92,82,0
283280,2.0,31.0,0.08,0.09,100.0,0.49,79,92,82,0
283290,35.0,43.0,0.03,0.03,100.0,0.3,80,92,82,0
283300,78.0,100.0,0.03,0.03,100.0,0.3,66,91,82,0
283310,15.0,51.0,0.03,0.03,100.0,0.3,57,91,82,0
283320,35.0,71.0,0.03,0.03,100.0,0.3,57,91,83,0
283330,90.0,260.0,0.18,0.19,100.0,0.49,58,91,83,0
283340,71.0,163.0,0.13,0.17,50.0,0.59,57,91,83,0
283350,87.0,206.0,0.13,0.16,100.0,0.49,56,90,83,0
283360,130.0,480.0,0.3,0.37,50.0,0.59,54,91,83,0
283370,130.0,480.0,0.3,0.37,50.0,0.59,56,91,83,0
283380,64.0,92.0,0.03,0.04,50.0,0.59,55,91,85,0
283390,48.0,65.0,0.03,0.03,100.0,0.3,60,91,85,0
283400,2.0,6.0,0.0,0.0,50.0,0.59,56,91,85,0
283410,82.0,175.0,0.15,0.16,100.0,0.49,52,90,85,0
283420,30.0,75.0,0.03,0.04,50.0,0.59,52,90,85,0
283430,19.0,42.0,0.03,0.03,100.0,0.3,71,90,85,0
283440,15.0,35.0,0.03,0.03,100.0,0.1,79,91,91,0
283450,124.0,301.0,0.11,0.13,100.0,0.59,78,89,91,0
283460,100.0,187.0,0.3,0.5,100.0,0.3,72,89,91,0
283470,10.0,23.0,0.07,0.09,50.0,0.59,74,90,91,0
283480,103.0,627.0,0.19,0.3,50.0,0.39,72,90,91,0
283490,90.0,156.0,0.14,0.14,100.0,0.39,76,89,91,0
283500,7.0,18.0,0.07,0.1,50.0,0.39,70,89,85,0
283510,4.0,29.0,0.1,0.15,50.0,0.59,78,89,85,0
283520,75.0,100.0,0.26,0.3,50.0,0.59,65,89,85,0
283530,83.0,161.0,0.08,0.13,100.0,0.3,59,90,85,0
283540,78.0,99.0,0.15,0.17,50.0,0.39,63,91,85,0
283550,17.0,38.0,0.03,0.03,100.0,0.3,67,93,85,0
283560,3.0,12.0,0.07,0.08,50.0,0.39,71,93,91,0
283570,83.0,191.0,0.1,0.14,100.0,0.3,74,94,91,0
283580,83.0,158.0,0.09,0.13,100.0,0.3,73,93,91,0
283590,93.0,118.0,0.03,0.04,100.0,0.59,73,94,91,0
283600,76.0,82.0,0.03,0.03,50.0,0.2,71,94,91,0
283610,70.0,80.0,0.03,0.03,50.0,0.2,74,94,91,0
283620,89.0,118.0,0.07,0.07,50.0,0.39,71,95,99,0
283630,109.0,196.0,0.14,0.15,100.0,0.3,74,94,99,0
283640,90.0,165.0,0.53,0.95,50.0,0.77,72,94,99,0
283650,80.0,97.0,0.12,0.0,100.0,0.3,74,94,99,0
283660,93.0,173.0,0.09,0.13,100.0,0.3,60,94,99,0
283670,67.0,101.0,0.21,0.23,50.0,0.39,58,94,99,0
283680,94.0,120.0,0.05,0.05,100.0,0.59,73,93,80,0
283690,83.0,111.0,0.05,0.06,100.0,0.3,62,93,80,0
283700,92.0,165.0,0.26,0.41,100.0,0.3,64,94,80,0
283710,11.0,39.0,0.04,0.04,50.0,0.59,64,95,80,0
283720,77.0,113.0,0.4,0.41,50.0,0.39,60,96,80,0
283740,82.0,144.0,0.03,0.03,100.0,0.59,72,97,86,0
283750,97.0,146.0,0.13,0.13,100.0,0.3,59,95,86,0
283760,108.0,188.0,0.14,0.14,100.0,0.3,61,95,86,0
283770,76.0,84.0,0.03,0.04,50.0,0.39,59,95,86,0
283780,76.0,98.0,0.03,0.03,50.0,0.59,67,95,86,0
283790,38.0,166.0,0.08,0.13,50.0,0.59,59,95,86,0
283800,44.0,100.0,0.03,0.04,50.0,0.39,61,95,89,0
283810,79.0,186.0,0.15,0.16,50.0,0.59,75,95,89,0
283820,72.0,134.0,0.14,0.14,100.0,0.3,75,96,89,0
283830,23.0,43.0,0.03,0.03,100.0,0.39,74,94,89,0
283840,101.0,191.0,0.08,0.12,100.0,0.3,67,93,89,0
283850,45.0,90.0,0.03,0.03,50.0,0.59,63,94,89,0
283860,72.0,197.0,0.63,0.85,50.0,0.79,58,94,78,0
283870,2.0,10.0,0.06,0.15,200.0,0.59,56,95,78,0
283880,102.0,194.0,0.15,0.15,100.0,0.3,56,95,78,0
283890,55.0,97.0,0.05,0.06,50.0,0.3,60,95,78,0
283900,103.0,199.0,0.33,0.5,50.0,0.49,69,95,78,0
283910,8.0,22.0,0.06,0.06,50.0,0.59,73,95,78,0
283920,73.0,93.0,0.04,0.04,50.0,0.3,82,96,84,0
283930,92.0,113.0,0.07,0.08,100.0,0.49,82,96,84,0
283940,6.0,98.0,0.04,0.04,100.0,0.3,82,95,84,0
283950,38.0,150.0,0.05,0.05,50.0,0.59,73,96,84,0
283960,17.0,57.0,0.05,0.07,50.0,0.59,63,96,84,0
283970,23.0,64.0,0.03,0.03,50.0,0.39,64,95,84,0
283980,17.0,35.0,0.03,0.03,100.0,0.39,63,96,88,0
283990,52.0,85.0,0.04,0.04,50.0,0.59,64,96,88,0
284000,35.0,115.0,0.04,0.05,50.0,0.59,70,97,88,0
284010,85.0,100.0,0.04,0.05,50.0,0.39,80,96,88,0
284020,19.0,135.0,0.03,0.04,50.0,0.59,75,95,88,0
284030,72.0,78.0,0.04,0.05,100.0,0.3,75,96,88,0
284040,13.0,98.0,0.05,0.06,50.0,0.59,75,96,88,0
284050,25.0,79.0,0.03,0.03,50.0,0.3,78,96,88,0
284060,65.0,100.0,0.03,0.05,100.0,0.3,78,96,88,0
284070,28.0,112.0,0.04,0.05,50.0,0.59,79,95,88,0
284080,49.0,110.0,0.21,0.38,50.0,0.79,72,95,88,0
284090,81.0,102.0,0.06,0.06,50.0,0.39,60,95,88,0
284100,28.0,130.0,0.03,0.03,50.0,0.2,56,96,89,0
284110,53.0,151.0,0.05,0.06,50.0,0.39,62,96,89,0
284120,94.0,194.0,0.16,0.0,100.0,0.49,58,95,89,0
284130,62.0,129.0,0.05,0.05,50.0,0.59,59,96,89,0
284140,57.0,212.0,0.13,0.16,50.0,0.39,62,97,89,0
284150,15.0,97.0,0.46,0.51,50.0,0.39,58,96,89,0
284160,55.0,149.0,0.06,0.07,50.0,0.59,56,96,80,0
284170,126.0,733.0,0.45,0.73,50.0,0.49,59,96,80,0
284180,26.0,70.0,0.03,0.03,100.0,0.3,59,96,80,0
284190,97.0,197.0,0.45,0.66,50.0,0.59,77,96,80,0
284200,11.0,58.0,0.03,0.03,50.0,0.59,72,96,80,0
284210,10.0,83.0,0.03,0.03,50.0,0.59,68,96,80,0
284220,38.0,76.0,0.03,0.04,50.0,0.59,74,93,70,0
284230,71.0,97.0,0.06,0.07,50.0,0.59,68,93,70,0
